modelo,ano_test,timestamp,real,pred
ensemble,2018,2018-06-08 23:00:00,26760.0,27399.76891532508
ensemble,2018,2018-06-09 00:00:00,25504.0,25899.60498431695
ensemble,2018,2018-06-09 01:00:00,24098.0,24438.332912337093
ensemble,2018,2018-06-09 02:00:00,22917.0,23265.19033803507
ensemble,2018,2018-06-09 03:00:00,22311.0,22557.92713092004
ensemble,2018,2018-06-09 04:00:00,21977.0,22168.120806278846
ensemble,2018,2018-06-09 05:00:00,21782.0,22179.19437603284
ensemble,2018,2018-06-09 06:00:00,21734.0,22620.380735408977
ensemble,2018,2018-06-09 07:00:00,22108.0,23522.21249446078
ensemble,2018,2018-06-09 08:00:00,24150.0,25185.189196051928
ensemble,2018,2018-06-09 09:00:00,26323.0,27185.485167044648
ensemble,2018,2018-06-09 10:00:00,27679.0,28372.775241464533
ensemble,2018,2018-06-09 11:00:00,28140.0,28825.900034551163
ensemble,2018,2018-06-09 12:00:00,28408.0,28899.134559193193
ensemble,2018,2018-06-09 13:00:00,28438.0,28969.03626688526
ensemble,2018,2018-06-09 14:00:00,27602.0,28330.355558901094
ensemble,2018,2018-06-09 15:00:00,26190.0,27257.834988236118
ensemble,2018,2018-06-09 16:00:00,25491.0,26517.77384063425
ensemble,2018,2018-06-09 17:00:00,25032.0,26302.029255556994
ensemble,2018,2018-06-09 18:00:00,24871.0,26295.484589049793
ensemble,2018,2018-06-09 19:00:00,25062.0,26630.683881921752
ensemble,2018,2018-06-09 20:00:00,25706.0,26980.174838685693
ensemble,2018,2018-06-09 21:00:00,26668.0,27199.036404088747
ensemble,2018,2018-06-09 22:00:00,26567.0,26794.86267576262
ensemble,2018,2018-06-09 23:00:00,24930.0,25091.549167280446
ensemble,2018,2018-06-10 00:00:00,23487.0,23457.736551845243
ensemble,2018,2018-06-10 01:00:00,22016.0,21912.720516398098
ensemble,2018,2018-06-10 02:00:00,21014.0,20798.536259576995
ensemble,2018,2018-06-10 03:00:00,20496.0,20147.87792486452
ensemble,2018,2018-06-10 04:00:00,19989.0,19855.669845479508
ensemble,2018,2018-06-10 05:00:00,19840.0,19903.6099381745
ensemble,2018,2018-06-10 06:00:00,19811.0,20266.838672865535
ensemble,2018,2018-06-10 07:00:00,19657.0,20842.5918354802
ensemble,2018,2018-06-10 08:00:00,20771.0,22251.195140757744
ensemble,2018,2018-06-10 09:00:00,22558.0,23821.625654287433
ensemble,2018,2018-06-10 10:00:00,24064.0,25072.751019866835
ensemble,2018,2018-06-10 11:00:00,24949.0,25817.740532507607
ensemble,2018,2018-06-10 12:00:00,25251.0,26146.02808905584
ensemble,2018,2018-06-10 13:00:00,25620.0,26392.167030127446
ensemble,2018,2018-06-10 14:00:00,25531.0,26300.492701694264
ensemble,2018,2018-06-10 15:00:00,24334.0,25505.00561357285
ensemble,2018,2018-06-10 16:00:00,23530.0,24999.46664963555
ensemble,2018,2018-06-10 17:00:00,23269.0,24829.52675150712
ensemble,2018,2018-06-10 18:00:00,23429.0,25073.3923825727
ensemble,2018,2018-06-10 19:00:00,23905.0,25768.9175095167
ensemble,2018,2018-06-10 20:00:00,24708.0,26524.144908278016
ensemble,2018,2018-06-10 21:00:00,26167.0,27153.540087474394
ensemble,2018,2018-06-10 22:00:00,26866.0,27388.07271334637
ensemble,2018,2018-06-10 23:00:00,25147.0,25870.472073252837
ensemble,2018,2018-06-11 00:00:00,23366.0,23297.821332605392
ensemble,2018,2018-06-11 01:00:00,21979.0,21923.928629174105
ensemble,2018,2018-06-11 02:00:00,21092.0,21128.00778232363
ensemble,2018,2018-06-11 03:00:00,20860.0,20697.908963075115
ensemble,2018,2018-06-11 04:00:00,20942.0,20721.979879930455
ensemble,2018,2018-06-11 05:00:00,21494.0,21397.207564904475
ensemble,2018,2018-06-11 06:00:00,23772.0,23156.828973765994
ensemble,2018,2018-06-11 07:00:00,26655.0,25532.898395198066
ensemble,2018,2018-06-11 08:00:00,29073.0,27806.710303911983
ensemble,2018,2018-06-11 09:00:00,30517.0,29297.62321458223
ensemble,2018,2018-06-11 10:00:00,31229.0,30281.966440265696
ensemble,2018,2018-06-11 11:00:00,31896.0,30846.926022639655
ensemble,2018,2018-06-11 12:00:00,32249.0,31315.533293124026
ensemble,2018,2018-06-11 13:00:00,32175.0,31384.24078315482
ensemble,2018,2018-06-11 14:00:00,31266.0,30747.161665025706
ensemble,2018,2018-06-11 15:00:00,30684.0,30252.377947372344
ensemble,2018,2018-06-11 16:00:00,30403.0,30183.729549542502
ensemble,2018,2018-06-11 17:00:00,30445.0,30180.288088731177
ensemble,2018,2018-06-11 18:00:00,29822.0,30138.15329950095
ensemble,2018,2018-06-11 19:00:00,29694.0,30166.955327975327
ensemble,2018,2018-06-11 20:00:00,29992.0,30452.065599432546
ensemble,2018,2018-06-11 21:00:00,30419.0,30487.73867364268
ensemble,2018,2018-06-11 22:00:00,29450.0,29578.336630529477
ensemble,2018,2018-06-11 23:00:00,26998.0,27332.803352994437
ensemble,2018,2018-06-12 00:00:00,25732.0,26422.868129172755
ensemble,2018,2018-06-12 01:00:00,24356.0,25039.5682962797
ensemble,2018,2018-06-12 02:00:00,23490.0,24069.782392804296
ensemble,2018,2018-06-12 03:00:00,23125.0,23599.189015862805
ensemble,2018,2018-06-12 04:00:00,22978.0,23490.949400275786
ensemble,2018,2018-06-12 05:00:00,23300.0,23910.97856887436
ensemble,2018,2018-06-12 06:00:00,24976.0,25317.58504212191
ensemble,2018,2018-06-12 07:00:00,27606.0,27612.752788046706
ensemble,2018,2018-06-12 08:00:00,29701.0,29700.986662562635
ensemble,2018,2018-06-12 09:00:00,30960.0,31065.294282386636
ensemble,2018,2018-06-12 10:00:00,31596.0,31940.545992281463
ensemble,2018,2018-06-12 11:00:00,32145.0,32379.91418899453
ensemble,2018,2018-06-12 12:00:00,32490.0,32741.185470876884
ensemble,2018,2018-06-12 13:00:00,32435.0,32859.193138391165
ensemble,2018,2018-06-12 14:00:00,31601.0,32166.30056338351
ensemble,2018,2018-06-12 15:00:00,31098.0,31615.176989979318
ensemble,2018,2018-06-12 16:00:00,31048.0,31474.728339311492
ensemble,2018,2018-06-12 17:00:00,30875.0,31493.84769726735
ensemble,2018,2018-06-12 18:00:00,30389.0,31328.06955951867
ensemble,2018,2018-06-12 19:00:00,30143.0,31279.89708650621
ensemble,2018,2018-06-12 20:00:00,30364.0,31354.595330984488
ensemble,2018,2018-06-12 21:00:00,30756.0,31278.389034629887
ensemble,2018,2018-06-12 22:00:00,29915.0,30393.215629266695
ensemble,2018,2018-06-12 23:00:00,27434.0,28140.41108971149
ensemble,2018,2018-06-13 00:00:00,26152.0,26870.743082461646
ensemble,2018,2018-06-13 01:00:00,24755.0,25405.64818377403
ensemble,2018,2018-06-13 02:00:00,23778.0,24373.397767504823
ensemble,2018,2018-06-13 03:00:00,23427.0,23880.630064673187
ensemble,2018,2018-06-13 04:00:00,23310.0,23786.024395107506
ensemble,2018,2018-06-13 05:00:00,23786.0,24215.35380208222
ensemble,2018,2018-06-13 06:00:00,25259.0,25771.62070883824
ensemble,2018,2018-06-13 07:00:00,27788.0,27863.54038785589
ensemble,2018,2018-06-13 08:00:00,29822.0,30016.830508471652
ensemble,2018,2018-06-13 09:00:00,31078.0,31360.73388831968
ensemble,2018,2018-06-13 10:00:00,31318.0,32283.736643958167
ensemble,2018,2018-06-13 11:00:00,31942.0,32660.405403625857
ensemble,2018,2018-06-13 12:00:00,32510.0,33196.33972556704
ensemble,2018,2018-06-13 13:00:00,32917.0,33297.20047845057
ensemble,2018,2018-06-13 14:00:00,32073.0,32760.883180291974
ensemble,2018,2018-06-13 15:00:00,31511.0,32217.841247784807
ensemble,2018,2018-06-13 16:00:00,31376.0,32050.54329175878
ensemble,2018,2018-06-13 17:00:00,31254.0,32014.999310236588
ensemble,2018,2018-06-13 18:00:00,30559.0,31876.55214638423
ensemble,2018,2018-06-13 19:00:00,30381.0,31835.962000355463
ensemble,2018,2018-06-13 20:00:00,30422.0,31829.934667975835
ensemble,2018,2018-06-13 21:00:00,30660.0,31677.0277154778
ensemble,2018,2018-06-13 22:00:00,29948.0,30816.33075744563
ensemble,2018,2018-06-13 23:00:00,27519.0,28641.486806913847
ensemble,2018,2018-06-14 00:00:00,26248.0,27097.23585657204
ensemble,2018,2018-06-14 01:00:00,24823.0,25569.138340282032
ensemble,2018,2018-06-14 02:00:00,23886.0,24516.387844149023
ensemble,2018,2018-06-14 03:00:00,23488.0,24049.604542851772
ensemble,2018,2018-06-14 04:00:00,23326.0,23893.514150753403
ensemble,2018,2018-06-14 05:00:00,23594.0,24377.119484706007
ensemble,2018,2018-06-14 06:00:00,25070.0,25686.239898494536
ensemble,2018,2018-06-14 07:00:00,27511.0,27899.969257151915
ensemble,2018,2018-06-14 08:00:00,29631.0,29948.901298127083
ensemble,2018,2018-06-14 09:00:00,31004.0,31375.884927840376
ensemble,2018,2018-06-14 10:00:00,31589.0,32193.85713502068
ensemble,2018,2018-06-14 11:00:00,32155.0,32715.369358054468
ensemble,2018,2018-06-14 12:00:00,32696.0,33135.18134688103
ensemble,2018,2018-06-14 13:00:00,32778.0,33343.61905453698
ensemble,2018,2018-06-14 14:00:00,31932.0,32703.03366101638
ensemble,2018,2018-06-14 15:00:00,31480.0,32166.16451535122
ensemble,2018,2018-06-14 16:00:00,31459.0,32050.317823385976
ensemble,2018,2018-06-14 17:00:00,31388.0,32088.364445628078
ensemble,2018,2018-06-14 18:00:00,30987.0,31938.91254730942
ensemble,2018,2018-06-14 19:00:00,30670.0,31959.38914706289
ensemble,2018,2018-06-14 20:00:00,30579.0,31919.446782153147
ensemble,2018,2018-06-14 21:00:00,30783.0,31712.074683848197
ensemble,2018,2018-06-14 22:00:00,30016.0,30769.380338521278
ensemble,2018,2018-06-14 23:00:00,27773.0,28694.166190062297
ensemble,2018,2018-06-15 00:00:00,26545.0,27117.138182942635
ensemble,2018,2018-06-15 01:00:00,25039.0,25643.992517669103
ensemble,2018,2018-06-15 02:00:00,23831.0,24522.833184859628
ensemble,2018,2018-06-15 03:00:00,23459.0,24004.709084540507
ensemble,2018,2018-06-15 04:00:00,23245.0,23827.845566622214
ensemble,2018,2018-06-15 05:00:00,23665.0,24258.826309877622
ensemble,2018,2018-06-15 06:00:00,25173.0,25670.651251498464
ensemble,2018,2018-06-15 07:00:00,27629.0,27835.66773169125
ensemble,2018,2018-06-15 08:00:00,29804.0,29907.75625873494
ensemble,2018,2018-06-15 09:00:00,31107.0,31390.980258874228
ensemble,2018,2018-06-15 10:00:00,31852.0,32336.850627077103
ensemble,2018,2018-06-15 11:00:00,32392.0,32843.322532837665
ensemble,2018,2018-06-15 12:00:00,33055.0,33349.93691108567
ensemble,2018,2018-06-15 13:00:00,33076.0,33536.12050096335
ensemble,2018,2018-06-15 14:00:00,32079.0,32811.97882281106
ensemble,2018,2018-06-15 15:00:00,31375.0,32083.675257565865
ensemble,2018,2018-06-15 16:00:00,31215.0,31837.86928461432
ensemble,2018,2018-06-15 17:00:00,31216.0,31803.884461734404
ensemble,2018,2018-06-15 18:00:00,30792.0,31717.08310013798
ensemble,2018,2018-06-15 19:00:00,30516.0,31685.20884760482
ensemble,2018,2018-06-15 20:00:00,30192.0,31520.322984164013
ensemble,2018,2018-06-15 21:00:00,29655.0,31208.788776781465
ensemble,2018,2018-06-15 22:00:00,29208.0,30099.153216251605
ensemble,2018,2018-06-15 23:00:00,27343.0,28169.51279006363
ensemble,2018,2018-06-16 00:00:00,26286.0,26714.33747858698
ensemble,2018,2018-06-16 01:00:00,24943.0,25150.426498951972
ensemble,2018,2018-06-16 02:00:00,23717.0,23989.296257903046
ensemble,2018,2018-06-16 03:00:00,23001.0,23235.391920645052
ensemble,2018,2018-06-16 04:00:00,22599.0,22851.80458072297
ensemble,2018,2018-06-16 05:00:00,22266.0,22805.090638711863
ensemble,2018,2018-06-16 06:00:00,22261.0,23124.438541025243
ensemble,2018,2018-06-16 07:00:00,22780.0,24056.927121972298
ensemble,2018,2018-06-16 08:00:00,24770.0,25890.73622755433
ensemble,2018,2018-06-16 09:00:00,27066.0,27822.689300570975
ensemble,2018,2018-06-16 10:00:00,28757.0,29213.279158213554
ensemble,2018,2018-06-16 11:00:00,29422.0,29834.72314713757
ensemble,2018,2018-06-16 12:00:00,29815.0,30149.62477858577
ensemble,2018,2018-06-16 13:00:00,29901.0,30365.623323645264
ensemble,2018,2018-06-16 14:00:00,29116.0,29869.133172422637
ensemble,2018,2018-06-16 15:00:00,27968.0,28816.194346144748
ensemble,2018,2018-06-16 16:00:00,27234.0,28127.666774594447
ensemble,2018,2018-06-16 17:00:00,27020.0,27870.7718368818
ensemble,2018,2018-06-16 18:00:00,26875.0,27940.737622038
ensemble,2018,2018-06-16 19:00:00,26881.0,28236.42473700143
ensemble,2018,2018-06-16 20:00:00,27057.0,28367.44052827689
ensemble,2018,2018-06-16 21:00:00,27518.0,28397.34184487815
ensemble,2018,2018-06-16 22:00:00,27710.0,27773.287010246888
ensemble,2018,2018-06-16 23:00:00,26134.0,26030.955478849766
ensemble,2018,2018-06-17 00:00:00,24507.0,24344.510938360665
ensemble,2018,2018-06-17 01:00:00,23046.0,22830.753945898687
ensemble,2018,2018-06-17 02:00:00,21862.0,21537.603556040074
ensemble,2018,2018-06-17 03:00:00,21248.0,20802.418193013906
ensemble,2018,2018-06-17 04:00:00,20821.0,20496.17321776533
ensemble,2018,2018-06-17 05:00:00,20727.0,20573.906007007743
ensemble,2018,2018-06-17 06:00:00,20470.0,20832.581043545073
ensemble,2018,2018-06-17 07:00:00,20438.0,21394.27014281152
ensemble,2018,2018-06-17 08:00:00,21646.0,22753.757371383894
ensemble,2018,2018-06-17 09:00:00,23482.0,24520.53729020554
ensemble,2018,2018-06-17 10:00:00,24995.0,25929.593592857465
ensemble,2018,2018-06-17 11:00:00,25949.0,26752.96614862638
ensemble,2018,2018-06-17 12:00:00,26344.0,27302.04642760872
ensemble,2018,2018-06-17 13:00:00,26905.0,27725.24483776063
ensemble,2018,2018-06-17 14:00:00,26909.0,27752.497614236465
ensemble,2018,2018-06-17 15:00:00,25932.0,27154.021275397023
ensemble,2018,2018-06-17 16:00:00,25249.0,26604.379363529762
ensemble,2018,2018-06-17 17:00:00,24967.0,26498.850341616373
ensemble,2018,2018-06-17 18:00:00,25160.0,26777.716129561435
ensemble,2018,2018-06-17 19:00:00,25612.0,27356.7789257582
ensemble,2018,2018-06-17 20:00:00,26143.0,27896.314303235486
ensemble,2018,2018-06-17 21:00:00,27071.0,28412.70132170377
ensemble,2018,2018-06-17 22:00:00,27959.0,28451.38833114188
ensemble,2018,2018-06-17 23:00:00,26389.0,26833.194653971146
ensemble,2018,2018-06-18 00:00:00,24422.0,24248.394570458677
ensemble,2018,2018-06-18 01:00:00,22951.0,22740.26574532082
ensemble,2018,2018-06-18 02:00:00,22081.0,21871.618364145445
ensemble,2018,2018-06-18 03:00:00,21783.0,21481.954374872694
ensemble,2018,2018-06-18 04:00:00,21805.0,21449.814479848414
ensemble,2018,2018-06-18 05:00:00,22273.0,21999.95100426981
ensemble,2018,2018-06-18 06:00:00,24374.0,23678.403459665624
ensemble,2018,2018-06-18 07:00:00,27194.0,26196.780701967906
ensemble,2018,2018-06-18 08:00:00,29655.0,28569.21009872897
ensemble,2018,2018-06-18 09:00:00,31465.0,30279.655223477897
ensemble,2018,2018-06-18 10:00:00,32562.0,31515.402409212216
ensemble,2018,2018-06-18 11:00:00,33174.0,32255.552400316712
ensemble,2018,2018-06-18 12:00:00,33909.0,32860.80969742172
ensemble,2018,2018-06-18 13:00:00,34276.0,33112.03866573831
ensemble,2018,2018-06-18 14:00:00,33565.0,32615.81558955679
ensemble,2018,2018-06-18 15:00:00,32998.0,32215.913305684564
ensemble,2018,2018-06-18 16:00:00,32969.0,32151.2869291884
ensemble,2018,2018-06-18 17:00:00,32958.0,32154.39628196727
ensemble,2018,2018-06-18 18:00:00,32504.0,32065.434181700955
ensemble,2018,2018-06-18 19:00:00,32061.0,32094.727191951522
ensemble,2018,2018-06-18 20:00:00,31681.0,31943.542566163207
ensemble,2018,2018-06-18 21:00:00,31457.0,31700.539759395837
ensemble,2018,2018-06-18 22:00:00,30606.0,30628.070302073716
ensemble,2018,2018-06-18 23:00:00,28100.0,28353.235478127153
ensemble,2018,2018-06-19 00:00:00,26818.0,27342.944289268635
ensemble,2018,2018-06-19 01:00:00,25378.0,25852.382338933257
ensemble,2018,2018-06-19 02:00:00,24349.0,24791.493709009937
ensemble,2018,2018-06-19 03:00:00,23941.0,24269.32087371084
ensemble,2018,2018-06-19 04:00:00,23605.0,24140.080049357788
ensemble,2018,2018-06-19 05:00:00,23921.0,24466.133071099786
ensemble,2018,2018-06-19 06:00:00,25499.0,25906.46934323886
ensemble,2018,2018-06-19 07:00:00,28114.0,28155.30075655832
ensemble,2018,2018-06-19 08:00:00,30220.0,30383.98171119844
ensemble,2018,2018-06-19 09:00:00,31923.0,31930.78435507801
ensemble,2018,2018-06-19 10:00:00,33073.0,33135.07095660053
ensemble,2018,2018-06-19 11:00:00,33594.0,33904.941461216076
ensemble,2018,2018-06-19 12:00:00,34508.0,34399.0772770994
ensemble,2018,2018-06-19 13:00:00,34653.0,34631.842048877814
ensemble,2018,2018-06-19 14:00:00,34020.0,33972.74593671808
ensemble,2018,2018-06-19 15:00:00,33573.0,33485.9052952028
ensemble,2018,2018-06-19 16:00:00,33510.0,33420.2340479839
ensemble,2018,2018-06-19 17:00:00,33500.0,33371.688431232535
ensemble,2018,2018-06-19 18:00:00,33100.0,33269.46394395517
ensemble,2018,2018-06-19 19:00:00,32698.0,33254.34108638516
ensemble,2018,2018-06-19 20:00:00,32516.0,33114.90247629583
ensemble,2018,2018-06-19 21:00:00,32195.0,32839.83050838473
ensemble,2018,2018-06-19 22:00:00,31326.0,31748.214697442116
ensemble,2018,2018-06-19 23:00:00,28841.0,29501.789478800307
ensemble,2018,2018-06-20 00:00:00,27475.0,28010.409092567006
ensemble,2018,2018-06-20 01:00:00,25777.0,26447.377234479354
ensemble,2018,2018-06-20 02:00:00,24736.0,25183.38542406326
ensemble,2018,2018-06-20 03:00:00,24422.0,24654.484657726247
ensemble,2018,2018-06-20 04:00:00,24210.0,24523.610624691053
ensemble,2018,2018-06-20 05:00:00,24447.0,24890.91876440375
ensemble,2018,2018-06-20 06:00:00,26116.0,26287.33065619536
ensemble,2018,2018-06-20 07:00:00,28482.0,28605.060101404495
ensemble,2018,2018-06-20 08:00:00,30864.0,30785.848785384336
ensemble,2018,2018-06-20 09:00:00,32538.0,32614.791865763968
ensemble,2018,2018-06-20 10:00:00,33636.0,33808.88359357775
ensemble,2018,2018-06-20 11:00:00,34469.0,34540.82512520045
ensemble,2018,2018-06-20 12:00:00,35190.0,35126.847551957435
ensemble,2018,2018-06-20 13:00:00,35513.0,35415.54126456651
ensemble,2018,2018-06-20 14:00:00,34769.0,34636.589694709575
ensemble,2018,2018-06-20 15:00:00,34304.0,34181.53393322652
ensemble,2018,2018-06-20 16:00:00,34311.0,34043.55601446036
ensemble,2018,2018-06-20 17:00:00,34373.0,34026.0899701973
ensemble,2018,2018-06-20 18:00:00,33809.0,33960.11069561931
ensemble,2018,2018-06-20 19:00:00,33497.0,33883.95710755321
ensemble,2018,2018-06-20 20:00:00,33103.0,33730.38848460976
ensemble,2018,2018-06-20 21:00:00,32395.0,33430.94309257206
ensemble,2018,2018-06-20 22:00:00,31629.0,32348.992877622673
ensemble,2018,2018-06-20 23:00:00,29263.0,30097.63865039195
ensemble,2018,2018-06-21 00:00:00,27761.0,28418.260014376272
ensemble,2018,2018-06-21 01:00:00,26298.0,26704.01080592457
ensemble,2018,2018-06-21 02:00:00,25212.0,25518.195633506548
ensemble,2018,2018-06-21 03:00:00,24897.0,24903.948428790143
ensemble,2018,2018-06-21 04:00:00,24604.0,24796.580462704078
ensemble,2018,2018-06-21 05:00:00,25001.0,25111.135783453457
ensemble,2018,2018-06-21 06:00:00,26571.0,26549.647061668857
ensemble,2018,2018-06-21 07:00:00,28993.0,28719.97221207838
ensemble,2018,2018-06-21 08:00:00,31206.0,30949.512152999876
ensemble,2018,2018-06-21 09:00:00,33032.0,32828.363296526375
ensemble,2018,2018-06-21 10:00:00,34119.0,34112.317335313855
ensemble,2018,2018-06-21 11:00:00,34753.0,34673.67377238698
ensemble,2018,2018-06-21 12:00:00,35347.0,35350.53771698944
ensemble,2018,2018-06-21 13:00:00,35856.0,35541.60799742264
ensemble,2018,2018-06-21 14:00:00,35232.0,34826.319723268076
ensemble,2018,2018-06-21 15:00:00,34743.0,34371.584544576144
ensemble,2018,2018-06-21 16:00:00,34875.0,34267.80290766608
ensemble,2018,2018-06-21 17:00:00,34818.0,34305.01518782343
ensemble,2018,2018-06-21 18:00:00,34269.0,34162.277729822
ensemble,2018,2018-06-21 19:00:00,33725.0,34102.13618447244
ensemble,2018,2018-06-21 20:00:00,33169.0,33930.19762430866
ensemble,2018,2018-06-21 21:00:00,32652.0,33567.990116020264
ensemble,2018,2018-06-21 22:00:00,31887.0,32531.20934910097
ensemble,2018,2018-06-21 23:00:00,29578.0,30222.354353110295
ensemble,2018,2018-06-22 00:00:00,28355.0,28324.296498670923
ensemble,2018,2018-06-22 01:00:00,26648.0,26635.835468299654
ensemble,2018,2018-06-22 02:00:00,25441.0,25475.51248597969
ensemble,2018,2018-06-22 03:00:00,25028.0,24852.99997759414
ensemble,2018,2018-06-22 04:00:00,24828.0,24657.69015364265
ensemble,2018,2018-06-22 05:00:00,25145.0,25069.636142591957
ensemble,2018,2018-06-22 06:00:00,26756.0,26483.367093206874
ensemble,2018,2018-06-22 07:00:00,29243.0,28631.773374556797
ensemble,2018,2018-06-22 08:00:00,31360.0,30954.06794830924
ensemble,2018,2018-06-22 09:00:00,33300.0,32772.79565064477
ensemble,2018,2018-06-22 10:00:00,34478.0,34003.233578757536
ensemble,2018,2018-06-22 11:00:00,35207.0,34642.23726704087
ensemble,2018,2018-06-22 12:00:00,36037.0,35291.468570443925
ensemble,2018,2018-06-22 13:00:00,36403.0,35610.29729270397
ensemble,2018,2018-06-22 14:00:00,35553.0,34928.03415348859
ensemble,2018,2018-06-22 15:00:00,34690.0,34142.37165805218
ensemble,2018,2018-06-22 16:00:00,34563.0,33782.14955345621
ensemble,2018,2018-06-22 17:00:00,34426.0,33703.8151695621
ensemble,2018,2018-06-22 18:00:00,33890.0,33546.61919080402
ensemble,2018,2018-06-22 19:00:00,33344.0,33496.74527652626
ensemble,2018,2018-06-22 20:00:00,32566.0,33191.11050506571
ensemble,2018,2018-06-22 21:00:00,31784.0,32664.936757224492
ensemble,2018,2018-06-22 22:00:00,30983.0,31572.813860459588
ensemble,2018,2018-06-22 23:00:00,29135.0,29471.10801973798
ensemble,2018,2018-06-23 00:00:00,28162.0,27989.044803320194
ensemble,2018,2018-06-23 01:00:00,26703.0,26266.925137959694
ensemble,2018,2018-06-23 02:00:00,25263.0,24951.70843332353
ensemble,2018,2018-06-23 03:00:00,24532.0,24065.321408766158
ensemble,2018,2018-06-23 04:00:00,23981.0,23690.568765209628
ensemble,2018,2018-06-23 05:00:00,23579.0,23619.006734199425
ensemble,2018,2018-06-23 06:00:00,23500.0,23961.658023286185
ensemble,2018,2018-06-23 07:00:00,24206.0,24833.701458535706
ensemble,2018,2018-06-23 08:00:00,26117.0,26659.945615552762
ensemble,2018,2018-06-23 09:00:00,28368.0,28844.831948899868
ensemble,2018,2018-06-23 10:00:00,30180.0,30335.76840496657
ensemble,2018,2018-06-23 11:00:00,30977.0,31165.18768744424
ensemble,2018,2018-06-23 12:00:00,31535.0,31595.07868528857
ensemble,2018,2018-06-23 13:00:00,31889.0,31875.746780626545
ensemble,2018,2018-06-23 14:00:00,31458.0,31247.99188794677
ensemble,2018,2018-06-23 15:00:00,30595.0,30414.474128201462
ensemble,2018,2018-06-23 16:00:00,29769.0,29778.08152811525
ensemble,2018,2018-06-23 17:00:00,29513.0,29447.86529295753
ensemble,2018,2018-06-23 18:00:00,29355.0,29496.51879075548
ensemble,2018,2018-06-23 19:00:00,29397.0,29802.019960418194
ensemble,2018,2018-06-23 20:00:00,29286.0,29896.00598159515
ensemble,2018,2018-06-23 21:00:00,29056.0,29715.363193375135
ensemble,2018,2018-06-23 22:00:00,28844.0,28991.38887016098
ensemble,2018,2018-06-23 23:00:00,27269.0,27170.09215605484
ensemble,2018,2018-06-24 00:00:00,25716.0,25388.755559072033
ensemble,2018,2018-06-24 01:00:00,24383.0,23689.28071762534
ensemble,2018,2018-06-24 02:00:00,23256.0,22408.113730692887
ensemble,2018,2018-06-24 03:00:00,22580.0,21638.406724811735
ensemble,2018,2018-06-24 04:00:00,22124.0,21321.222456944834
ensemble,2018,2018-06-24 05:00:00,21877.0,21337.40805294114
ensemble,2018,2018-06-24 06:00:00,21620.0,21582.91473357729
ensemble,2018,2018-06-24 07:00:00,21394.0,22121.10394628049
ensemble,2018,2018-06-24 08:00:00,22617.0,23559.190283824846
ensemble,2018,2018-06-24 09:00:00,24328.0,25408.2258048963
ensemble,2018,2018-06-24 10:00:00,25740.0,26910.76814205707
ensemble,2018,2018-06-24 11:00:00,26844.0,27903.66775506183
ensemble,2018,2018-06-24 12:00:00,27739.0,28532.664419463446
ensemble,2018,2018-06-24 13:00:00,28468.0,29142.332222904704
ensemble,2018,2018-06-24 14:00:00,28939.0,29183.184566603795
ensemble,2018,2018-06-24 15:00:00,28233.0,28696.738309662
ensemble,2018,2018-06-24 16:00:00,27710.0,28215.390338082256
ensemble,2018,2018-06-24 17:00:00,27635.0,28004.00906859223
ensemble,2018,2018-06-24 18:00:00,27641.0,28277.080222574063
ensemble,2018,2018-06-24 19:00:00,27872.0,28788.155066954638
ensemble,2018,2018-06-24 20:00:00,28204.0,29320.76855983926
ensemble,2018,2018-06-24 21:00:00,28878.0,29751.934578706536
ensemble,2018,2018-06-24 22:00:00,29905.0,29841.645906538124
ensemble,2018,2018-06-24 23:00:00,28273.0,28227.157230639277
ensemble,2018,2018-06-25 00:00:00,26169.0,25308.67195847635
ensemble,2018,2018-06-25 01:00:00,24549.0,23626.76696195135
ensemble,2018,2018-06-25 02:00:00,23529.0,22618.878184544752
ensemble,2018,2018-06-25 03:00:00,23106.0,22117.613995654378
ensemble,2018,2018-06-25 04:00:00,22985.0,22047.54804620007
ensemble,2018,2018-06-25 05:00:00,23473.0,22651.04547805293
ensemble,2018,2018-06-25 06:00:00,25449.0,24335.02173047225
ensemble,2018,2018-06-25 07:00:00,28008.0,26595.335245914353
ensemble,2018,2018-06-25 08:00:00,30594.0,29176.022454354694
ensemble,2018,2018-06-25 09:00:00,32881.0,31143.984954329197
ensemble,2018,2018-06-25 10:00:00,34227.0,32478.798378490843
ensemble,2018,2018-06-25 11:00:00,34880.0,33288.72116084096
ensemble,2018,2018-06-25 12:00:00,35800.0,33939.72024823421
ensemble,2018,2018-06-25 13:00:00,36379.0,34340.610390483285
ensemble,2018,2018-06-25 14:00:00,35953.0,33809.70326431096
ensemble,2018,2018-06-25 15:00:00,35537.0,33453.966786095225
ensemble,2018,2018-06-25 16:00:00,35565.0,33447.16453853448
ensemble,2018,2018-06-25 17:00:00,35521.0,33507.70012512421
ensemble,2018,2018-06-25 18:00:00,34916.0,33307.152216396964
ensemble,2018,2018-06-25 19:00:00,34367.0,33226.769331384734
ensemble,2018,2018-06-25 20:00:00,33898.0,33072.61548280944
ensemble,2018,2018-06-25 21:00:00,32904.0,32752.495119802665
ensemble,2018,2018-06-25 22:00:00,32238.0,31662.2922414753
ensemble,2018,2018-06-25 23:00:00,29832.0,29406.103847007453
ensemble,2018,2018-06-26 00:00:00,28393.0,28184.6556863268
ensemble,2018,2018-06-26 01:00:00,26760.0,26514.244774354276
